15698393;51,0745429993;3,74365592003;18-8-2017 12:30:46;WEBA
15698364;51,0565605164;3,73784136772;18-8-2017 12:30:46;DRIVING
15698364;51,0566329956;3,73831748962;18-8-2017 12:30:56;DRIVING
15698388;51,0572891235;3,73991656303;18-8-2017 12:31:22;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 12:31:23;WEBA
15698364;51,0565223694;3,73975324631;18-8-2017 12:31:23;DRIVING
15698388;51,0569152832;3,73752522469;18-8-2017 12:31:42;DRIVING
15698364;51,0571861267;3,74016475677;18-8-2017 12:31:52;DRIVING
15698388;51,056804657;3,73570013046;18-8-2017 12:32:12;DRIVING
15698364;51,0583457947;3,73964738846;18-8-2017 12:32:22;DRIVING
15698388;51,0568275452;3,73246192932;18-8-2017 12:32:56;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 12:32:56;WEBA
15698364;51,0629882812;3,73895835876;18-8-2017 12:32:56;DRIVING
15698388;51,0570449829;3,73213624954;18-8-2017 12:33:16;DRIVING
15698364;51,065776825;3,73889875412;18-8-2017 12:33:26;DRIVING
15698388;51,0569839478;3,72870588303;18-8-2017 12:33:46;JACOB
15698364;51,0698776245;3,73805546761;18-8-2017 12:34:06;DRIVING
15698388;51,056350708;3,72791457176;18-8-2017 12:34:16;JACOB
15698364;51,0736999512;3,73797178268;18-8-2017 12:34:36;DRIVING
15698388;51,0563392639;3,72781705856;18-8-2017 12:34:46;JACOB
15698364;51,0733642578;3,7430460453;18-8-2017 12:35:06;WEBA
15698388;51,0561065674;3,72742938995;18-8-2017 12:35:26;JACOB
15698364;51,0741882324;3,74388694763;18-8-2017 12:35:36;WEBA
15698388;51,0569038391;3,72868609428;18-8-2017 12:35:56;JACOB
15698364;51,0741882324;3,74367761612;18-8-2017 12:36:06;WEBA
15698388;51,0571594238;3,73020291328;18-8-2017 12:36:26;DRIVING
15698364;51,0741729736;3,74366760254;18-8-2017 12:36:36;WEBA
15698388;51,05701828;3,73212218285;18-8-2017 12:36:56;DRIVING
15698364;51,0741653442;3,74366760254;18-8-2017 12:37:07;WEBA
15698388;51,0565299988;3,73378539085;18-8-2017 12:37:26;DRIVING
15698388;51,0563545227;3,73610043526;18-8-2017 12:37:56;DRIVING
15698388;51,0565338135;3,73785257339;18-8-2017 12:38:36;DRIVING
15698388;51,0562744141;3,73870158195;18-8-2017 12:39:06;DRIVING
15698388;51,0570678711;3,74015140533;18-8-2017 12:39:36;DRIVING
15698388;51,0585289001;3,73957657814;18-8-2017 12:40:06;DRIVING
15698388;51,061416626;3,73840403557;18-8-2017 12:40:36;DRIVING
15698388;51,0656852722;3,73893594742;18-8-2017 12:41:06;DRIVING
15698388;51,0703048706;3,73797988892;18-8-2017 12:41:46;DRIVING
15698364;51,0736312866;3,74206376076;18-8-2017 12:41:56;WEBA
15698388;51,0729675293;3,73761773109;18-8-2017 12:42:16;DRIVING
15698364;51,0745315552;3,74277615547;18-8-2017 12:42:26;WEBA
15698388;51,0736808777;3,73807001114;18-8-2017 12:42:46;DRIVING
15698364;51,0749740601;3,74305772781;18-8-2017 12:42:56;WEBA
15698388;51,0730514526;3,74109530449;18-8-2017 12:43:16;DRIVING
15698364;51,0742950439;3,73938965797;18-8-2017 12:43:26;DRIVING
15698388;51,0742034912;3,74378204346;18-8-2017 12:43:46;WEBA
15698364;51,0742721558;3,73937344551;18-8-2017 12:43:56;DRIVING
15698388;51,0741500854;3,74364471436;18-8-2017 12:44:26;WEBA
15698364;51,0737953186;3,73779559135;18-8-2017 12:44:26;DRIVING
15698388;51,0741615295;3,74361371994;18-8-2017 12:44:56;WEBA
15698364;51,0735015869;3,73772835732;18-8-2017 12:44:56;DRIVING
15698364;51,0703125;3,73789858818;18-8-2017 12:45:26;DRIVING
15698388;51,0741271973;3,74357223511;18-8-2017 12:45:56;WEBA
15698364;51,0653419495;3,73892450333;18-8-2017 12:46:07;DRIVING
15698388;51,0736427307;3,74203586578;18-8-2017 12:46:26;WEBA
15698364;51,0608139038;3,73847579956;18-8-2017 12:46:36;DRIVING
15698388;51,0754699707;3,74503493309;18-8-2017 12:46:56;WEBA
15698364;51,0572013855;3,73971533775;18-8-2017 12:47:06;DRIVING
15698388;51,074432373;3,74061727524;18-8-2017 12:47:26;DRIVING
15698364;51,0569419861;3,73797106743;18-8-2017 12:47:36;DRIVING
15698388;51,0604438782;3,73859834671;18-8-2017 13:10:13;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:10:13;WEBA
15698364;51,0571022034;3,7294857502;18-8-2017 13:10:13;DRIVING
15698388;51,0569572449;3,7379348278;18-8-2017 13:11:24;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:11:24;WEBA
15698364;51,0569190979;3,72866010666;18-8-2017 13:11:24;JACOB
15698388;51,0567703247;3,73568272591;18-8-2017 13:11:43;DRIVING
15698388;51,0567245483;3,73266625404;18-8-2017 13:12:23;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:12:23;WEBA
15698364;51,0565834045;3,73369789124;18-8-2017 13:12:23;DRIVING
15698388;51,0570449829;3,73207139969;18-8-2017 13:12:43;DRIVING
15698388;51,0572013855;3,72993564606;18-8-2017 13:13:13;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:13:13;WEBA
15698364;51,0561904907;3,73449873924;18-8-2017 13:13:13;DRIVING
15698364;51,0565452576;3,73707437515;18-8-2017 13:13:33;DRIVING
15698388;51,0567131042;3,72836875916;18-8-2017 13:13:43;JACOB
15698364;51,0566101074;3,73796892166;18-8-2017 13:14:03;DRIVING
15698388;51,0571594238;3,73028588295;18-8-2017 13:15:53;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:15:53;WEBA
15698364;51,0613861084;3,73834085464;18-8-2017 13:15:54;DRIVING
